"Date","Price","Volume","Market_cap"
"2024-04-11 00:00:00 UTC+0","3501.33696514","95421269.458589","31362774458.70280500"
"2024-04-10 00:00:00 UTC+0","3538.13721835","105839626.926327","31692407982.39089000"
"2024-04-09 00:00:00 UTC+0","3496.48166689","196206222.997860","31319283750.66573300"
"2024-04-08 00:00:00 UTC+0","3689.46256878","116458451.891065","33047885299.45876000"
"2024-04-07 00:00:00 UTC+0","3446.88582706","90375720.525586","30875035409.43200000"
"2024-04-06 00:00:00 UTC+0","3353.35364189","92627530.685908","30037232919.29263700"
"2024-04-05 00:00:00 UTC+0","3316.55307889","98191056.958698","29707596620.72583400"
"2024-04-04 00:00:00 UTC+0","3322.08020046","77920914.379581","29757105099.62325700"
"2024-04-03 00:00:00 UTC+0","3310.27512098","98799097.425818","29651362622.10912000"
"2024-04-02 00:00:00 UTC+0","3272.33671307","135468242.669431","29311534224.43819400"
"2024-04-01 00:00:00 UTC+0","3497.96165003","123525422.116315","31332540508.80513400"
"2024-03-31 00:00:00 UTC+0","3634.96729374","53440975.226148","32559750899.05139500"
"2024-03-30 00:00:00 UTC+0","3498.24485040","63459179.679239","31335077239.61633300"
"2024-03-29 00:00:00 UTC+0","3505.48566139","83910361.986273","31399935870.49833700"
"2024-03-28 00:00:00 UTC+0","3555.28737199","205897837.596679","31846028272.62414600"
"2024-03-27 00:00:00 UTC+0","3490.36835805","209971553.688803","31264524574.83260300"
"2024-03-26 00:00:00 UTC+0","3588.03234369","110281767.350188","32139337134.95188500"
"2024-03-25 00:00:00 UTC+0","3582.53864490","89304880.384708","32090128036.30898700"
"2024-03-24 00:00:00 UTC+0","3449.11444312","86577270.705321","30894997950.45216400"
"2024-03-23 00:00:00 UTC+0","3334.29084202","74987437.508621","29866480347.14290600"
"2024-03-22 00:00:00 UTC+0","3324.27583125","122389929.881413","29776772179.36208000"
"2024-03-21 00:00:00 UTC+0","3487.02089961","44650992.304679","31234540147.39332000"
"2024-03-20 00:00:00 UTC+0","3508.71531503","204197227.325223","31428865076.66599700"
"2024-03-19 00:00:00 UTC+0","3158.34996288","240545639.564248","28290512605.28330000"
"2024-03-18 00:00:00 UTC+0","3519.73583522","89154001.016994","31527579965.38470000"
"2024-03-17 00:00:00 UTC+0","3637.51656923","55887460.814698","32582585705.54654300"
"2024-03-16 00:00:00 UTC+0","3517.66703617","58932180.852936","31509048964.64254800"
"2024-03-15 00:00:00 UTC+0","3737.09205761","164870191.140873","33474520305.07106800"
"2024-03-14 00:00:00 UTC+0","3881.51497472","46504567.013005","34768169965.43773000"
"2024-03-13 00:00:00 UTC+0","3999.55209817","45528010.649571","35825472280.90401000"
"2024-03-12 00:00:00 UTC+0","3972.95251190","51019950.624391","35587209916.29946000"
"2024-03-11 00:00:00 UTC+0","4063.15733484","54104246.814310","36395207988.18873000"
"2024-03-10 00:00:00 UTC+0","3880.32995314","23088859.237641","34757555287.40340000"
"2024-03-09 00:00:00 UTC+0","3911.70963204","14984242.583357","35038634715.54840000"
"2024-03-08 00:00:00 UTC+0","3890.96828037","38398983.273262","34852846732.11180000"
"2024-03-07 00:00:00 UTC+0","3866.00673429","42035308.905035","34629256901.21076000"
"2024-03-06 00:00:00 UTC+0","3817.08610918","58187145.416949","34191056708.79327800"
"2024-03-05 00:00:00 UTC+0","3556.41180608","77347084.689130","31856100245.98587000"
"2024-03-04 00:00:00 UTC+0","3625.32206986","45028222.870979","32473355049.58801300"
"2024-03-03 00:00:00 UTC+0","3482.67206079","24071127.891688","31195585984.34907000"
"2024-03-02 00:00:00 UTC+0","3416.31821305","18824896.411358","30601229947.83151000"
"2024-03-01 00:00:00 UTC+0","3431.82470212","28085985.621761","30740127324.55190300"
"2024-02-29 00:00:00 UTC+0","3341.63148021","36971901.652421","29932233167.32686600"
"2024-02-28 00:00:00 UTC+0","3380.33434447","64023870.073161","30278909084.20455000"
"2024-02-27 00:00:00 UTC+0","3242.09580787","56224949.903106","29040655214.87590800"
"2024-02-26 00:00:00 UTC+0","3173.41177132","30574518.139333","28425426812.50958000"
"2024-02-25 00:00:00 UTC+0","3108.85964085","19921497.430335","27847209426.16761800"
"2024-02-24 00:00:00 UTC+0","2989.54976251","22628631.746360","26778506572.85601800"
"2024-02-23 00:00:00 UTC+0","2919.60210479","19708436.661191","26151959446.74729500"
"2024-02-22 00:00:00 UTC+0","2970.63354687","80463617.823179","26609067009.97719200"
"2024-02-21 00:00:00 UTC+0","2968.42544102","15453858.331594","26589288186.53752500"
"2024-02-20 00:00:00 UTC+0","3009.53915092","24115291.740775","26957558942.40718000"
"2024-02-19 00:00:00 UTC+0","2944.78109272","15778763.439570","26377496984.96325300"
"2024-02-18 00:00:00 UTC+0","2872.58606570","8304864.427400","25730819338.11210300"
"2024-02-17 00:00:00 UTC+0","2786.04913285","6411343.094077","24955675918.80909300"
"2024-02-16 00:00:00 UTC+0","2806.30218012","30481590.720133","25137089978.63351400"
"2024-02-15 00:00:00 UTC+0","2823.46662927","12562602.150846","25290838319.00752000"
"2024-02-14 00:00:00 UTC+0","2779.79824526","28586962.819943","24899684399.10359200"
"2024-02-13 00:00:00 UTC+0","2640.90736295","15127990.765073","23655587227.16187700"
"2024-02-12 00:00:00 UTC+0","2657.81338664","10646127.607473","23807020754.79278000"
"2024-02-11 00:00:00 UTC+0","2505.17599608","5737105.581743","22439791007.51394300"
"2024-02-10 00:00:00 UTC+0","2498.77815719","7277512.315143","22382483190.44125700"
"2024-02-09 00:00:00 UTC+0","2487.60879208","15691988.399515","22282435042.49815400"
"2024-02-08 00:00:00 UTC+0","2422.07673942","9352831.761465","21695440129.43985400"
"2024-02-07 00:00:00 UTC+0","2423.73922699","24982515.302218","21710331647.47134800"
"2024-02-06 00:00:00 UTC+0","2371.92999857","6722940.833981","21246257163.41323500"
"2024-02-05 00:00:00 UTC+0","2298.70265659","13080049.322414","20590332688.36681400"
"2024-02-04 00:00:00 UTC+0","2289.99725010","5702595.211068","20512355132.08474000"
"2024-02-03 00:00:00 UTC+0","2296.04527213","7923492.997254","20566529509.63770700"
"2024-02-02 00:00:00 UTC+0","2307.00770512","12286430.988842","20664724089.89064000"
"2024-02-01 00:00:00 UTC+0","2303.94136737","13654160.930674","20637257764.81643300"
"2024-01-31 00:00:00 UTC+0","2281.83745760","12462699.027406","20439264842.74923000"
"2024-01-30 00:00:00 UTC+0","2344.39835548","6763928.260117","20999646019.92361500"
"2024-01-29 00:00:00 UTC+0","2314.42914494","14766201.701516","20731200680.25450000"
"2024-01-28 00:00:00 UTC+0","2255.30006832","11970653.490568","20201559599.60705600"
"2024-01-27 00:00:00 UTC+0","2266.86852928","7235223.823849","20305182597.14716300"
"2024-01-26 00:00:00 UTC+0","2269.71198578","13647355.845097","20330652492.21754000"
"2024-01-25 00:00:00 UTC+0","2217.76396792","10295539.908449","19865334819.58938000"
"2024-01-24 00:00:00 UTC+0","2234.69138351","16285481.670081","20016959962.33583500"
"2024-01-23 00:00:00 UTC+0","2238.37878746","67258720.362922","20049989407.86516000"
"2024-01-22 00:00:00 UTC+0","2309.18385897","17441848.974470","20684216707.42059700"
"2024-01-21 00:00:00 UTC+0","2452.99151171","7452503.055905","21972355216.55058700"
"2024-01-20 00:00:00 UTC+0","2469.50529585","15811345.026164","22120275308.94496500"
"2024-01-19 00:00:00 UTC+0","2490.70358262","24750243.316140","22310156229.74287000"
"2024-01-18 00:00:00 UTC+0","2466.80719235","5884659.527093","22096107394.73645000"
"2024-01-17 00:00:00 UTC+0","2526.57054852","6835476.542031","22631429952.71709000"
"2024-01-16 00:00:00 UTC+0","2587.23181712","16669692.440867","23174795445.49812000"
"2024-01-15 00:00:00 UTC+0","2512.40919703","8909712.429761","22504581472.46084200"
"2024-01-14 00:00:00 UTC+0","2474.25865958","13434052.587940","22162852951.77924300"
"2024-01-13 00:00:00 UTC+0","2574.59213140","9192961.310812","23061577090.21973400"
"2024-01-12 00:00:00 UTC+0","2524.22427548","21246682.968350","22610413514.42916500"
"2024-01-11 00:00:00 UTC+0","2618.75780701","29335814.709085","23457185435.45713800"
"2024-01-10 00:00:00 UTC+0","2584.25642287","32316434.424964","23148143735.07764400"
"2024-01-09 00:00:00 UTC+0","2340.90452364","21940741.114018","20968350471.59570000"
"2024-01-08 00:00:00 UTC+0","2331.18076310","15817748.910362","20881251140.26006300"
"2024-01-07 00:00:00 UTC+0","2220.49980294","9214230.374917","19889840709.03113000"
"2024-01-06 00:00:00 UTC+0","2241.13498353","7056812.077204","20074677678.80222000"
"2024-01-05 00:00:00 UTC+0","2267.79215963","32202788.382581","20313455896.98834200"
"2024-01-04 00:00:00 UTC+0","2270.93174852","5903094.659685","20341578359.63317500"
"2024-01-03 00:00:00 UTC+0","2210.15456375","35584194.010581","19797174562.71340600"
"2024-01-02 00:00:00 UTC+0","2355.28459737","15703137.502661","21097158128.11014600"
"2024-01-01 00:00:00 UTC+0","2349.50021649","10970857.984438","21045345282.11868700"
"2023-12-31 00:00:00 UTC+0","2280.44855835","4247764.755273","20426823956.82088000"
"2023-12-30 00:00:00 UTC+0","2294.11137495","15352521.206630","20549206875.01731000"
"2023-12-29 00:00:00 UTC+0","2298.01368362","15240057.013278","20584161301.86431000"
"2023-12-28 00:00:00 UTC+0","2344.55385568","16832712.659813","21001038892.91329600"
"2023-12-27 00:00:00 UTC+0","2377.85666452","16635378.798107","21299344509.59623300"
"2023-12-26 00:00:00 UTC+0","2230.92402319","10775548.623279","19983214317.98599200"
"2023-12-25 00:00:00 UTC+0","2269.76316999","20994465.673474","20331110968.11199000"
"2023-12-24 00:00:00 UTC+0","2265.98836874","8977784.345484","20297298672.61741600"
"2023-12-23 00:00:00 UTC+0","2310.33488943","24515786.489377","20694526914.40377000"
"2023-12-22 00:00:00 UTC+0","2325.65452585","11107087.277241","20831750582.50473800"
"2023-12-21 00:00:00 UTC+0","2235.60147592","18618780.711691","20025111997.77682000"
"2023-12-20 00:00:00 UTC+0","2196.69207671","49975975.021826","19676586070.73950200"
"2023-12-19 00:00:00 UTC+0","2177.20604744","12218834.355091","19502042475.75228000"
"2023-12-18 00:00:00 UTC+0","2216.02881655","18242661.277838","19849792424.86654000"
"2023-12-17 00:00:00 UTC+0","2197.03840443","33560647.879166","19679688256.62347000"
"2023-12-16 00:00:00 UTC+0","2225.62976696","6598135.624775","19935791700.35747000"
"2023-12-15 00:00:00 UTC+0","2220.71630977","4753249.260029","19891780041.04033700"
"2023-12-14 00:00:00 UTC+0","2314.32302162","9464778.685279","20730250094.30814000"
"2023-12-13 00:00:00 UTC+0","2259.49263433","15105079.285444","20239113969.08094400"
"2023-12-12 00:00:00 UTC+0","2201.35664236","42766559.274944","19718368316.18591000"
"2023-12-11 00:00:00 UTC+0","2223.18298208","31422763.563884","19913874940.24303000"
"2023-12-10 00:00:00 UTC+0","2350.66670568","12973246.335822","21055793958.68364000"
"2023-12-09 00:00:00 UTC+0","2339.95017797","50621120.663586","20959802043.31334700"
"2023-12-08 00:00:00 UTC+0","2359.06686368","16337350.750593","21131037290.99426300"
"2023-12-07 00:00:00 UTC+0","2355.99464466","12558542.799321","21103518285.16931000"
"2023-12-06 00:00:00 UTC+0","2231.13319647","29370957.978536","19985087960.70745000"
"2023-12-05 00:00:00 UTC+0","2294.18876390","47097826.396692","20549900076.56103500"
"2023-12-04 00:00:00 UTC+0","2240.75062958","7260977.741420","20071234877.83337400"
"2023-12-03 00:00:00 UTC+0","2193.96783652","11748572.466281","19652184040.45297000"
"2023-12-02 00:00:00 UTC+0","2164.43401832","7649670.828752","19387638671.53534000"
"2023-12-01 00:00:00 UTC+0","2087.06672757","20654435.960337","18694631139.11339000"
"2023-11-30 00:00:00 UTC+0","2051.83064971","7526608.946454","18379008514.48465300"
"2023-11-29 00:00:00 UTC+0","2027.88993056","3492692.487007","18164562609.22579000"
"2023-11-28 00:00:00 UTC+0","2048.44934900","631767.460512","18348720949.32344400"
"2023-11-27 00:00:00 UTC+0","2026.63409265","1057159.645758","18153313603.06018000"
"2023-11-26 00:00:00 UTC+0","2067.36095909","1211799.066771","18518119258.54530300"
"2023-11-25 00:00:00 UTC+0","2083.92541073","388007.792885","18666493198.53046800"
"2023-11-24 00:00:00 UTC+0","2075.97925937","3841013.118170","18595316572.20910600"
"2023-11-23 00:00:00 UTC+0","2057.95622922","1305953.417915","18433877603.19791400"
"2023-11-22 00:00:00 UTC+0","2063.86399925","3595120.390339","18486795691.62783400"
"2023-11-21 00:00:00 UTC+0","1938.70635800","3094756.109334","17365712255.88698600"
"2023-11-20 00:00:00 UTC+0","2022.06611602","5819654.345433","18112396541.34277300"
"2023-11-19 00:00:00 UTC+0","2011.32578123","2142414.536592","18016191377.09346800"
"2023-11-18 00:00:00 UTC+0","1961.51871604","520972.476889","17570051012.02905300"
"2023-11-17 00:00:00 UTC+0","1957.40170658","4516340.083993","17533173430.58697000"
"2023-11-16 00:00:00 UTC+0","1961.39855321","1790344.914011","17568974668.96663700"
"2023-11-15 00:00:00 UTC+0","2057.99486904","1981227.753057","18434223714.41607000"
"2023-11-14 00:00:00 UTC+0","1978.80756109","18618972.834097","17722267355.78407300"
"2023-11-13 00:00:00 UTC+0","2055.97768105","19895895.291254","18410120322.15781800"
"2023-11-12 00:00:00 UTC+0","2044.45164083","7831714.610574","18308916094.40576600"
"2023-11-11 00:00:00 UTC+0","2052.59511952","15312598.098473","18376144797.52924000"
"2023-11-10 00:00:00 UTC+0","2078.57483496","23343943.257350","18620753590.17227000"
"2023-11-09 00:00:00 UTC+0","2120.72845922","33719823.663279","18973020329.15218000"
"2023-11-08 00:00:00 UTC+0","1889.63424067","5211598.962422","16897786591.51306300"
"2023-11-07 00:00:00 UTC+0","1886.99654029","10226254.123695","16849157480.06358300"
"2023-11-06 00:00:00 UTC+0","1899.98933365","8330757.631985","16902021115.79935800"
"2023-11-05 00:00:00 UTC+0","1893.20151203","4389259.810741","16762790244.17880400"
"2023-11-04 00:00:00 UTC+0","1856.53747160","3312701.400318","16417532337.38619400"
"2023-11-03 00:00:00 UTC+0","1833.34009988","13398517.877290","16232669814.49047300"
"2023-11-02 00:00:00 UTC+0","1800.43113056","27790642.589900","15858593191.69462200"
"2023-11-01 00:00:00 UTC+0","1844.73647375","10586544.079429","16261627771.19762200"
"2023-10-31 00:00:00 UTC+0","1815.71393367","11488386.952531","15978016619.41965900"
"2023-10-30 00:00:00 UTC+0","1809.25315126","5814642.868705","15904410930.40664700"
"2023-10-29 00:00:00 UTC+0","1795.06794064","4396619.781737","15764715038.02026600"
"2023-10-28 00:00:00 UTC+0","1776.60523656","3652291.288431","15602222734.50392300"
"2023-10-27 00:00:00 UTC+0","1780.18960838","10328104.542359","15634068696.05856000"
"2023-10-26 00:00:00 UTC+0","1802.87892448","11251638.472017","15839615865.49638700"
"2023-10-25 00:00:00 UTC+0","1786.05542315","9970843.056520","15650058431.19545600"
"2023-10-24 00:00:00 UTC+0","1782.20498089","29965561.079557","15687725359.89324600"
"2023-10-23 00:00:00 UTC+0","1763.97408614","23392857.022499","15571281354.16379000"
"2023-10-22 00:00:00 UTC+0","1661.97365068","7808484.400391","14674065410.41925200"
"2023-10-21 00:00:00 UTC+0","1627.91594397","5719620.861966","14370909325.93031900"
"2023-10-20 00:00:00 UTC+0","1604.01383724","19667950.710983","14161814630.61944200"
"2023-10-19 00:00:00 UTC+0","1566.94998576","6474467.394909","13833125357.31970200"
"2023-10-18 00:00:00 UTC+0","1563.40853991","10349314.658465","13803772010.62832000"
"2023-10-17 00:00:00 UTC+0","1565.35903854","11679391.192055","13820999536.81605100"
"2023-10-16 00:00:00 UTC+0","1600.29458270","26350243.740830","14109759617.94282700"
"2023-10-15 00:00:00 UTC+0","1556.99913062","16423220.088675","13728334097.41475700"
"2023-10-14 00:00:00 UTC+0","1555.82416540","2621985.314871","13719323356.77671800"
"2023-10-13 00:00:00 UTC+0","1551.89392800","3653063.994148","13684432560.53968400"
"2023-10-12 00:00:00 UTC+0","1538.57016238","7587181.839799","13565257135.43320800"
"2023-10-11 00:00:00 UTC+0","1564.61323606","3395169.899207","13795943110.84001000"
"2023-10-10 00:00:00 UTC+0","1566.98628806","10195007.263261","13819623263.18054800"
"2023-10-09 00:00:00 UTC+0","1578.42452724","18318393.791511","13904247978.29891800"
"2023-10-08 00:00:00 UTC+0","1633.28082593","26738408.591508","14386607569.62198400"
"2023-10-07 00:00:00 UTC+0","1634.79265011","1946462.680465","14400194073.04264300"
"2023-10-06 00:00:00 UTC+0","1646.54454595","6081666.262422","14502933990.17105700"
"2023-10-05 00:00:00 UTC+0","1612.00470887","5871988.310622","14203107724.10825700"
"2023-10-04 00:00:00 UTC+0","1647.01966112","7103162.478540","14493532448.38202500"
"2023-10-03 00:00:00 UTC+0","1656.66465318","1785316.262594","14555568037.89672300"
"2023-10-02 00:00:00 UTC+0","1663.49528593","6165702.653071","14601855134.15265700"
"2023-10-01 00:00:00 UTC+0","1732.33310203","4060653.963596","15222353160.85827300"
"2023-09-30 00:00:00 UTC+0","1671.43045508","10641111.079816","14641908612.76252000"
"2023-09-29 00:00:00 UTC+0","1667.90538881","7569784.501020","14576254768.92578100"
"2023-09-28 00:00:00 UTC+0","1652.28378586","11402875.559964","14441702386.96703300"
"2023-09-27 00:00:00 UTC+0","1597.36830510","3334622.630469","13955340054.54538000"
"2023-09-26 00:00:00 UTC+0","1592.74668284","9153216.361093","13899297116.33007400"
"2023-09-25 00:00:00 UTC+0","1587.13252873","6795778.810270","13848311817.94040500"
"2023-09-24 00:00:00 UTC+0","1580.88638545","13731107.279066","13781933405.37710400"
"2023-09-23 00:00:00 UTC+0","1594.09574364","6846332.660781","13881407714.29966500"
"2023-09-22 00:00:00 UTC+0","1594.41512676","4458471.576779","13872244173.74048000"
"2023-09-21 00:00:00 UTC+0","1584.26779428","5967551.831673","13778216710.57332800"
"2023-09-20 00:00:00 UTC+0","1622.72784990","3388993.154210","14110419231.89573900"
"2023-09-19 00:00:00 UTC+0","1643.60366040","4320264.526929","14248513673.06163400"
"2023-09-18 00:00:00 UTC+0","1637.42099791","5931177.935254","14152471876.81383700"
"2023-09-17 00:00:00 UTC+0","1623.64529408","6506635.674113","14034810155.33296800"
"2023-09-16 00:00:00 UTC+0","1634.61873356","5181255.533552","14132226180.89710800"
"2023-09-15 00:00:00 UTC+0","1641.86332454","5784893.466353","14174024507.50970500"
"2023-09-14 00:00:00 UTC+0","1627.29494623","5521915.320653","14036388335.72229600"
"2023-09-13 00:00:00 UTC+0","1608.09247172","7642709.659885","13867877009.64827000"
"2023-09-12 00:00:00 UTC+0","1592.21155852","9052720.305100","13761502633.58047300"
"2023-09-11 00:00:00 UTC+0","1550.66292210","32024238.050255","13337356115.40259700"
"2023-09-10 00:00:00 UTC+0","1616.85007762","9180730.650219","13898967936.90235100"
"2023-09-09 00:00:00 UTC+0","1634.92133524","4790563.048298","14046560692.35834900"
"2023-09-08 00:00:00 UTC+0","1635.89158931","9643543.552121","14048883985.23180400"
"2023-09-07 00:00:00 UTC+0","1646.22823062","12345452.764006","14106218557.13432100"
"2023-09-06 00:00:00 UTC+0","1631.04342378","23018597.864934","13974361275.12429200"
"2023-09-05 00:00:00 UTC+0","1632.25071501","20860732.455962","13964418086.26125500"
"2023-09-04 00:00:00 UTC+0","1628.08796428","6458537.540465","13894015314.47137600"
"2023-09-03 00:00:00 UTC+0","1635.72574985","2951538.456806","13957693594.76483200"
"2023-09-02 00:00:00 UTC+0","1636.81331456","5763286.319833","13951790948.47262400"
"2023-09-01 00:00:00 UTC+0","1628.31549870","13098721.973344","13875796048.94554100"
"2023-08-31 00:00:00 UTC+0","1644.47379432","15428775.337117","13999409266.52558100"
"2023-08-30 00:00:00 UTC+0","1704.27664592","15124497.561113","14498073398.78179000"
"2023-08-29 00:00:00 UTC+0","1727.33593501","19925999.505593","14506776378.25129100"
"2023-08-28 00:00:00 UTC+0","1651.48849591","11275551.541355","13866874828.47583400"
"2023-08-27 00:00:00 UTC+0","1656.37115711","3702751.110379","13904164057.44776300"
"2023-08-26 00:00:00 UTC+0","1645.85993873","5683167.688336","13784175601.61768000"
"2023-08-25 00:00:00 UTC+0","1652.88602442","14746747.300993","13821080687.66548500"
"2023-08-24 00:00:00 UTC+0","1658.81078997","6048607.005775","13816471825.65274200"
"2023-08-23 00:00:00 UTC+0","1678.43646116","9380958.108814","13961042365.62878000"
"2023-08-22 00:00:00 UTC+0","1632.28228813","44675026.738704","13480986532.55454300"
"2023-08-21 00:00:00 UTC+0","1666.54344312","7146160.543214","13680324353.67014700"
"2023-08-20 00:00:00 UTC+0","1685.28194954","5038545.971099","13808932947.18722000"
"2023-08-19 00:00:00 UTC+0","1670.42056256","24161255.617863","13641588696.51277400"
"2023-08-18 00:00:00 UTC+0","1661.19731025","23618729.564458","13538341618.87185900"
"2023-08-17 00:00:00 UTC+0","1684.67376524","23080966.391878","13707141400.19215400"
"2023-08-16 00:00:00 UTC+0","1805.47092644","16719612.555682","14665704522.96537600"
"2023-08-15 00:00:00 UTC+0","1825.36120553","18406145.832329","14788229206.35335000"
"2023-08-14 00:00:00 UTC+0","1842.88507407","5026297.455660","14905011124.31766900"
"2023-08-13 00:00:00 UTC+0","1839.28498454","3347290.439300","13991261503.15030100"
"2023-08-12 00:00:00 UTC+0","1849.09307112","2211772.228763","14065870661.25838700"
"2023-08-11 00:00:00 UTC+0","1846.90846990","24657750.772398","14049252612.80277800"
"2023-08-10 00:00:00 UTC+0","1850.32835273","11366196.019331","14075267327.98980900"
"2023-08-09 00:00:00 UTC+0","1853.79701119","16743323.073578","14101653074.57713000"
"2023-08-08 00:00:00 UTC+0","1855.56165227","39745613.072682","14115076527.18275000"
"2023-08-07 00:00:00 UTC+0","1825.14234234","31123726.896975","13883679803.18310000"
"2023-08-06 00:00:00 UTC+0","1827.47152183","10663511.632229","13901397644.41104500"
"2023-08-05 00:00:00 UTC+0","1832.96565641","3494579.356878","13943190990.36766800"
"2023-08-04 00:00:00 UTC+0","1828.23636232","14439926.818457","13907215711.39076400"
"2023-08-03 00:00:00 UTC+0","1833.52664907","12571075.726309","13947458406.81933000"
"2023-08-02 00:00:00 UTC+0","1836.34673723","43175017.420070","13968910542.38637500"
"2023-08-01 00:00:00 UTC+0","1869.22513269","71238429.084458","14219013290.25325600"
"2023-07-31 00:00:00 UTC+0","1855.33266335","109503377.774774","14113334630.78969200"
"2023-07-30 00:00:00 UTC+0","1858.47643373","60816670.897477","14137248985.52237700"
"2023-07-29 00:00:00 UTC+0","1880.85789608","8570549.786264","14307502586.89178500"
"2023-07-28 00:00:00 UTC+0","1873.64909659","12437741.178784","14252665952.21346000"
"2023-07-27 00:00:00 UTC+0","1860.44125751","14270629.448336","14152195208.41997700"
"2023-07-26 00:00:00 UTC+0","1872.63364818","16368725.344369","14244941535.15012600"
"2023-07-25 00:00:00 UTC+0","1858.34468321","3916852.483663","14136246772.14515700"
"2023-07-24 00:00:00 UTC+0","1851.17075106","18050804.623596","14081675369.91683400"
"2023-07-23 00:00:00 UTC+0","1888.53494346","9049813.674144","14365901137.59995300"
"2023-07-22 00:00:00 UTC+0","1864.29918915","29486153.394191","14181542118.16834600"
"2023-07-21 00:00:00 UTC+0","1892.52168979","24687115.384991","14396227928.15824100"
"2023-07-20 00:00:00 UTC+0","1890.91150667","18934106.458487","14383979422.18177600"
"2023-07-19 00:00:00 UTC+0","1889.36966734","23897703.046408","14372250800.76927400"
"2023-07-18 00:00:00 UTC+0","1897.39529499","20068819.085654","14433300967.62887200"
"2023-07-17 00:00:00 UTC+0","1911.69395629","17323220.064155","14542069489.68557500"
"2023-07-16 00:00:00 UTC+0","1921.61834521","3428940.236855","14617563348.26804000"
"2023-07-15 00:00:00 UTC+0","1931.92301115","8078649.651201","14695949937.13702400"
"2023-07-14 00:00:00 UTC+0","1938.51801017","18191660.047236","14746117451.49302500"
"2023-07-13 00:00:00 UTC+0","2004.48177984","20506146.295197","15247897414.34548800"
"2023-07-12 00:00:00 UTC+0","1870.68621714","17721415.521226","14230127617.16380700"
"2023-07-11 00:00:00 UTC+0","1878.22625828","20369151.948286","14287483974.77416600"
"2023-07-10 00:00:00 UTC+0","1879.56469673","9175959.686972","12926864668.60999300"
"2023-07-09 00:00:00 UTC+0","1862.94954728","9103339.456747","12812592577.48137900"
"2023-07-08 00:00:00 UTC+0","1865.05821146","10506455.569480","12827095093.14815700"
"2023-07-07 00:00:00 UTC+0","1870.58213081","9082697.611077","12865086314.18475000"
"2023-07-06 00:00:00 UTC+0","1852.99014713","14581662.288440","12744095963.23736000"
"2023-07-05 00:00:00 UTC+0","1910.80892003","19966985.957687","13141749448.61505900"
"2023-07-04 00:00:00 UTC+0","1936.24618184","11925348.469114","13316696361.30224400"
"2023-07-03 00:00:00 UTC+0","1953.58014259","28520493.634948","13435912137.84586700"
"2023-07-02 00:00:00 UTC+0","1936.02203929","7651409.710513","13315154802.02496100"
"2023-07-01 00:00:00 UTC+0","1922.58034641","15295872.293103","13222708426.00804300"
"2023-06-30 00:00:00 UTC+0","1931.30175063","11791393.441491","13282690618.79572100"
"2023-06-29 00:00:00 UTC+0","1852.10276686","1121279.260992","12737992930.60036700"
"2023-06-28 00:00:00 UTC+0","1827.55819010","3101071.455635","12569185534.60306400"
"2023-06-27 00:00:00 UTC+0","1890.21600628","2915285.184325","13000119948.11490000"
"2023-06-26 00:00:00 UTC+0","1857.67511442","17444345.164753","12776317220.77640500"
"2023-06-25 00:00:00 UTC+0","1896.00792396","2040027.465535","13039954350.26317400"
"2023-06-24 00:00:00 UTC+0","1876.68857940","2099504.867655","12907083929.22010600"
"2023-06-23 00:00:00 UTC+0","1891.88118608","5722309.378984","13011572362.52297200"
"2023-06-22 00:00:00 UTC+0","1871.91424719","3396356.646684","12874248056.92431600"
"2023-06-21 00:00:00 UTC+0","1890.43188473","9217257.038959","13001604670.32468400"
"2023-06-20 00:00:00 UTC+0","1789.74127778","7721087.968686","12309096531.76599700"
"2023-06-19 00:00:00 UTC+0","1726.70114792","9083278.358791","11875532723.69873000"
"2023-06-18 00:00:00 UTC+0","1719.34021801","743903.750442","11824907307.63123000"
"2023-06-17 00:00:00 UTC+0","1728.33887508","13464746.551940","11886796330.30312200"
"2023-06-16 00:00:00 UTC+0","1717.06554220","3722529.118368","11809263032.95661400"
"2023-06-15 00:00:00 UTC+0","1665.49297905","38171586.897726","11454568381.81413300"
"2023-06-14 00:00:00 UTC+0","1652.40787426","16660402.165920","11364574470.43104200"
"2023-06-13 00:00:00 UTC+0","1740.07878274","4777482.592308","11967538535.02395600"
"2023-06-12 00:00:00 UTC+0","1745.07634070","11485333.862214","12001909661.29388800"
"2023-06-11 00:00:00 UTC+0","1749.92156716","8361057.596215","12035233114.74051500"
"2023-06-10 00:00:00 UTC+0","1753.86190616","68347007.804117","12062333128.44743700"
"2023-06-09 00:00:00 UTC+0","1842.05486174","7907737.768490","12668887616.01936300"
"2023-06-08 00:00:00 UTC+0","1846.38215256","8889852.209509","12698648923.44953500"
"2023-06-07 00:00:00 UTC+0","1832.84095489","1036965.436184","12605518194.81413800"
"2023-06-06 00:00:00 UTC+0","1879.65950259","467630.592204","12927516703.91751100"
"2023-06-05 00:00:00 UTC+0","1811.64901022","1538954.979181","12459768808.66823400"
"2023-06-04 00:00:00 UTC+0","1891.78573973","618047.203994","13010915922.24700700"
"2023-06-03 00:00:00 UTC+0","1904.24600737","4411055.190589","13096612463.48537300"
"2023-06-02 00:00:00 UTC+0","1893.86948075","2805655.749727","13025247026.77179000"
"2023-06-01 00:00:00 UTC+0","1863.00155525","718014.234483","12812950266.62837400"
"2023-05-31 00:00:00 UTC+0","1868.94418707","730616.514973","12853821218.04062300"
