"Date","Price","Volume","Market_cap"
"2021-07-08 00:00:00 UTC+0","1.40191975","1573433402.058416","44945443131.18240000"
"2021-07-07 00:00:00 UTC+0","1.41366353","2379438477.487114","45323751370.75257000"
"2021-07-06 00:00:00 UTC+0","1.41488436","2786935974.385802","45513662281.02505500"
"2021-07-05 00:00:00 UTC+0","1.45668654","2209143952.012239","46894582606.13068400"
"2021-07-04 00:00:00 UTC+0","1.40961556","2665125395.726841","45058814114.29131000"
"2021-07-03 00:00:00 UTC+0","1.39509172","3183425155.504447","44559309654.74349000"
"2021-07-02 00:00:00 UTC+0","1.33762479","3076399891.306128","43098347951.71951000"
"2021-07-01 00:00:00 UTC+0","1.38516283","3404132646.270405","44441813698.78680000"
"2021-06-30 00:00:00 UTC+0","1.37123449","3523964121.858746","44142782696.44864000"
"2021-06-29 00:00:00 UTC+0","1.33185378","3158547739.856236","42550282680.16134000"
"2021-06-28 00:00:00 UTC+0","1.34252439","3290563251.002132","43083374226.38429000"
"2021-06-27 00:00:00 UTC+0","1.24808066","4299368464.203454","39931840010.70645000"
"2021-06-26 00:00:00 UTC+0","1.27692256","5197249259.983488","41018597317.67341000"
"2021-06-25 00:00:00 UTC+0","1.35669739","4220112004.009327","43522679454.58298000"
"2021-06-24 00:00:00 UTC+0","1.24836055","5017951872.054881","40049997236.55031000"
"2021-06-23 00:00:00 UTC+0","1.14797765","6862558968.591642","36599473846.52675000"
"2021-06-22 00:00:00 UTC+0","1.18314953","4894085554.788768","38411041505.36854000"
"2021-06-21 00:00:00 UTC+0","1.43466914","3106578340.143883","45996656094.16985000"
"2021-06-20 00:00:00 UTC+0","1.39022705","2406414533.201538","44642873230.46928000"
"2021-06-19 00:00:00 UTC+0","1.41913997","2844133200.752055","45667095006.09383000"
"2021-06-18 00:00:00 UTC+0","1.48748664","2431459358.440172","47463238825.42096000"
"2021-06-17 00:00:00 UTC+0","1.47962102","2880220476.455556","47393590799.99285000"
"2021-06-16 00:00:00 UTC+0","1.56653433","3023834612.646857","50391529523.78449000"
"2021-06-15 00:00:00 UTC+0","1.57443034","3516582796.262262","50416308305.58743000"
"2021-06-14 00:00:00 UTC+0","1.56682372","4079349030.460879","49941414967.86893000"
"2021-06-13 00:00:00 UTC+0","1.48296149","3828434533.036677","47714205696.99503000"
"2021-06-12 00:00:00 UTC+0","1.43732361","3307214954.898515","45933166629.68729000"
"2021-06-11 00:00:00 UTC+0","1.53196821","3410895121.610977","49447857410.75654000"
"2021-06-10 00:00:00 UTC+0","1.62191273","4346881435.235965","52340455015.04023000"
"2021-06-09 00:00:00 UTC+0","1.58141046","5159314256.682839","50730179591.30335000"
"2021-06-08 00:00:00 UTC+0","1.55309991","3066840697.304516","50652944662.73067000"
"2021-06-07 00:00:00 UTC+0","1.68062727","2437926136.960906","53706185453.48730500"
"2021-06-06 00:00:00 UTC+0","1.65905791","3816423285.674355","53079740992.93282000"
"2021-06-05 00:00:00 UTC+0","1.71015562","5266527710.251919","54766548459.83093000"
"2021-06-04 00:00:00 UTC+0","1.84108054","4342198250.214024","59303621530.36588000"
"2021-06-03 00:00:00 UTC+0","1.75806386","4311239392.211899","56498220769.12978000"
"2021-06-02 00:00:00 UTC+0","1.73834100","4995661237.237114","55963404595.85538500"
"2021-06-01 00:00:00 UTC+0","1.74382356","5422971273.521189","55918127620.81978000"
"2021-05-31 00:00:00 UTC+0","1.57684658","5832058168.471965","50414535804.04668400"
"2021-05-30 00:00:00 UTC+0","1.41568475","4862190052.972614","45847843415.41005000"
"2021-05-29 00:00:00 UTC+0","1.51538314","6010450897.064002","48592867742.13399500"
"2021-05-28 00:00:00 UTC+0","1.65052121","5001134793.944588","52918832311.84861000"
"2021-05-27 00:00:00 UTC+0","1.77727596","7062731108.257343","56286220346.17397000"
"2021-05-26 00:00:00 UTC+0","1.54637925","6199929363.120314","49752398756.77151500"
"2021-05-25 00:00:00 UTC+0","1.54314620","7596677080.276528","49369920022.31968000"
"2021-05-24 00:00:00 UTC+0","1.32881807","8825869340.678139","42338798442.81028000"
"2021-05-23 00:00:00 UTC+0","1.46893511","6665471245.216616","47192676745.01070400"
"2021-05-22 00:00:00 UTC+0","1.54712358","8942198417.085451","49480611260.99869000"
"2021-05-21 00:00:00 UTC+0","1.79365754","11328190219.553400","57492844768.25934000"
"2021-05-20 00:00:00 UTC+0","1.51736943","15193692115.730340","49217494677.79967500"
"2021-05-19 00:00:00 UTC+0","2.01272686","7411999746.111534","64019956901.87918000"
"2021-05-18 00:00:00 UTC+0","2.03065788","11269771320.783789","65556125527.35180000"
"2021-05-17 00:00:00 UTC+0","2.28620858","12715835565.618893","73310457372.55260000"
"2021-05-16 00:00:00 UTC+0","2.17096203","14459264755.745365","69699933668.58269000"
"2021-05-15 00:00:00 UTC+0","2.00849712","7649125188.422863","64384940507.74637600"
"2021-05-14 00:00:00 UTC+0","1.94259284","14773012317.768757","61871354957.58372000"
"2021-05-13 00:00:00 UTC+0","1.56821933","6057046769.923359","52518502552.04381000"
"2021-05-12 00:00:00 UTC+0","1.76717017","6105158952.820243","56422785745.77656600"
"2021-05-11 00:00:00 UTC+0","1.65114317","6748208558.615174","53022907919.88875600"
"2021-05-10 00:00:00 UTC+0","1.77403227","8212379684.490413","56886811810.61856000"
"2021-05-09 00:00:00 UTC+0","1.61608065","4553766443.703337","51816643346.55726000"
"2021-05-08 00:00:00 UTC+0","1.65188398","7524037592.658627","52795204748.10216000"
"2021-05-07 00:00:00 UTC+0","1.65814926","10492098698.610790","53360219299.96424000"
"2021-05-06 00:00:00 UTC+0","1.48020179","5144102153.543890","47368113642.07222000"
"2021-05-05 00:00:00 UTC+0","1.27796598","4021089366.483399","41326027055.91405500"
"2021-05-04 00:00:00 UTC+0","1.35914263","2913495465.733681","43592074191.27490000"
"2021-05-03 00:00:00 UTC+0","1.32808882","2419782286.297781","42540495719.34877000"
"2021-05-02 00:00:00 UTC+0","1.35372881","2277071478.872466","43444753835.55530000"
"2021-05-01 00:00:00 UTC+0","1.35373016","2888334738.613848","43251677970.27558000"
"2021-04-30 00:00:00 UTC+0","1.31512600","3877408673.902485","42218008953.63177000"
"2021-04-29 00:00:00 UTC+0","1.33355636","3050358135.849774","42696322872.49632000"
"2021-04-28 00:00:00 UTC+0","1.30511474","2912984035.022595","41847738398.14531000"
"2021-04-27 00:00:00 UTC+0","1.23465248","3178691426.014838","39598607716.19428000"
"2021-04-26 00:00:00 UTC+0","1.08463305","2419295811.146168","34763368261.88692500"
"2021-04-25 00:00:00 UTC+0","1.11108082","3606271585.386416","35760855209.77632000"
"2021-04-24 00:00:00 UTC+0","1.15662869","6942995842.019251","36959022892.47806500"
"2021-04-23 00:00:00 UTC+0","1.14919455","4514691271.886562","37047031960.80286400"
"2021-04-22 00:00:00 UTC+0","1.20921683","4004683213.231820","39015254845.14442400"
"2021-04-21 00:00:00 UTC+0","1.25973236","4665784591.156305","40395164223.48392000"
"2021-04-20 00:00:00 UTC+0","1.19485815","5343870506.968918","38453861925.15910000"
"2021-04-19 00:00:00 UTC+0","1.27830304","6558115732.141546","41009185396.83256000"
"2021-04-18 00:00:00 UTC+0","1.37384156","3533425467.488067","44131641785.75290000"
"2021-04-17 00:00:00 UTC+0","1.41242463","5343342941.514916","45346591335.34033000"
"2021-04-16 00:00:00 UTC+0","1.47807130","5151594795.370427","47301179157.60043000"
"2021-04-15 00:00:00 UTC+0","1.45610520","8920292802.393194","46765701663.37855000"
"2021-04-14 00:00:00 UTC+0","1.42244712","5693372727.996346","45655290039.76623500"
"2021-04-13 00:00:00 UTC+0","1.31979043","5005257550.248150","42234834334.01434000"
"2021-04-12 00:00:00 UTC+0","1.26482475","3796665567.741700","40619405204.80630500"
"2021-04-11 00:00:00 UTC+0","1.21772351","2638775983.397099","39035365860.85623000"
"2021-04-10 00:00:00 UTC+0","1.20438914","2057819055.551284","38573434366.33114000"
"2021-04-09 00:00:00 UTC+0","1.22990921","2806106617.456021","39107779970.63151000"
"2021-04-08 00:00:00 UTC+0","1.17715971","4444431697.675934","37822168969.25518000"
"2021-04-07 00:00:00 UTC+0","1.25533170","5716309191.912532","40174301241.53415000"
"2021-04-06 00:00:00 UTC+0","1.21381696","3093929482.207825","38866154208.52337000"
"2021-04-05 00:00:00 UTC+0","1.18341952","2514927782.597324","37920229258.21521000"
"2021-04-04 00:00:00 UTC+0","1.16573632","3541823026.093735","37354800049.67576000"
"2021-04-03 00:00:00 UTC+0","1.19036505","3115355141.807112","38175120188.83439000"
"2021-04-02 00:00:00 UTC+0","1.18343264","2627207220.454189","37885255531.37811000"
"2021-04-01 00:00:00 UTC+0","1.19219247","3359856102.295454","38261200550.94287000"
"2021-03-31 00:00:00 UTC+0","1.21137136","2870621694.791581","38747164636.98202000"
"2021-03-30 00:00:00 UTC+0","1.20095940","2974754356.493657","38374558120.76606000"
"2021-03-29 00:00:00 UTC+0","1.19112593","2864842098.687992","38106805966.64899000"
"2021-03-28 00:00:00 UTC+0","1.17785361","3239161162.132824","37797370711.05132000"
"2021-03-27 00:00:00 UTC+0","1.21258899","5832300810.015615","38738000195.67598000"
"2021-03-26 00:00:00 UTC+0","1.09700469","5128067561.773247","35106594429.12540000"
"2021-03-25 00:00:00 UTC+0","1.06145251","3509101233.257331","34095874084.32727000"
"2021-03-24 00:00:00 UTC+0","1.12704820","4313834035.689378","36009559805.77391000"
"2021-03-23 00:00:00 UTC+0","1.10688074","4024094759.558631","35708026844.13515500"
"2021-03-22 00:00:00 UTC+0","1.18923031","3952826743.027748","38071795657.28376000"
"2021-03-21 00:00:00 UTC+0","1.20742530","4331034923.459506","38792953193.45229000"
"2021-03-20 00:00:00 UTC+0","1.30195405","7537246767.764254","41583044699.25680500"
"2021-03-19 00:00:00 UTC+0","1.23671415","10308489296.444132","39635535373.70477000"
"2021-03-18 00:00:00 UTC+0","1.38300395","9359322303.779060","44206349365.28759000"
"2021-03-17 00:00:00 UTC+0","1.24572568","8556622752.392891","39776083076.15777000"
"2021-03-16 00:00:00 UTC+0","1.03136364","4425930270.171271","33196924181.24755500"
"2021-03-15 00:00:00 UTC+0","1.06477706","3873912799.365124","34009748229.63812600"
"2021-03-14 00:00:00 UTC+0","1.10222669","5574966052.413064","35195036232.59664000"
"2021-03-13 00:00:00 UTC+0","1.03663128","4091220904.183962","33152429641.02667000"
"2021-03-12 00:00:00 UTC+0","1.12826462","3648463949.803644","35855208322.38496000"
"2021-03-11 00:00:00 UTC+0","1.13544411","4232588270.295405","36408738227.80846400"
"2021-03-10 00:00:00 UTC+0","1.18874645","5116872043.446383","37935761722.85194000"
"2021-03-09 00:00:00 UTC+0","1.12332999","3837785843.231521","35980627649.90802000"
"2021-03-08 00:00:00 UTC+0","1.13681420","4460411320.369372","36237342226.55843000"
"2021-03-07 00:00:00 UTC+0","1.13298606","4637649584.631506","36209341046.99843000"
"2021-03-06 00:00:00 UTC+0","1.16476174","6987637522.385762","37171491761.50835000"
"2021-03-05 00:00:00 UTC+0","1.11781743","6490723520.273779","35699298071.86931600"
"2021-03-04 00:00:00 UTC+0","1.21969696","4665067737.673394","39107972070.42584000"
"2021-03-03 00:00:00 UTC+0","1.22882342","6918648225.014435","39334338629.33897400"
"2021-03-02 00:00:00 UTC+0","1.30285261","9327929929.517141","41594037335.68449000"
"2021-03-01 00:00:00 UTC+0","1.30321979","14237710595.243414","42022774483.53184500"
"2021-02-28 00:00:00 UTC+0","1.34280867","17436012662.324448","42146907598.95325000"
"2021-02-27 00:00:00 UTC+0","1.24506169","13328352966.640017","39925051371.21413400"
"2021-02-26 00:00:00 UTC+0","1.07691412","7725767289.384969","35020140015.71370000"
"2021-02-25 00:00:00 UTC+0","1.05884933","7999062191.744385","33843111261.46330000"
"2021-02-24 00:00:00 UTC+0","0.95578033","9841922168.551193","30289508304.79003000"
"2021-02-23 00:00:00 UTC+0","1.10313717","9804462887.606747","35028892675.36006000"
"2021-02-22 00:00:00 UTC+0","1.10458258","6593642966.007436","35410060966.21958000"
"2021-02-21 00:00:00 UTC+0","1.12567955","10595397192.580061","35319686744.70111000"
"2021-02-20 00:00:00 UTC+0","0.93315495","4500915018.129318","29861793769.83866000"
"2021-02-19 00:00:00 UTC+0","0.91271521","4727330677.658762","29081988032.46847000"
"2021-02-18 00:00:00 UTC+0","0.88873207","4147966953.031129","28374309990.04283000"
"2021-02-17 00:00:00 UTC+0","0.87460516","4708239792.834361","27928267753.64383000"
"2021-02-16 00:00:00 UTC+0","0.86006180","6170566197.389213","27363016264.86545600"
"2021-02-15 00:00:00 UTC+0","0.85037948","4315179193.353438","27180580246.00645000"
"2021-02-14 00:00:00 UTC+0","0.90399548","4440592841.183854","28898521927.17186000"
"2021-02-13 00:00:00 UTC+0","0.92327520","5275893428.661645","29484763500.13651000"
"2021-02-12 00:00:00 UTC+0","0.92771215","7257994780.916856","29490259208.42937000"
"2021-02-11 00:00:00 UTC+0","0.92398545","10892994885.217123","29471024411.44145200"
"2021-02-10 00:00:00 UTC+0","0.70591906","4430904463.339153","22537176367.01823000"
"2021-02-09 00:00:00 UTC+0","0.68730684","6526446442.153341","21857345265.12440500"
"2021-02-08 00:00:00 UTC+0","0.65947194","8483795430.597777","20910050886.32516000"
"2021-02-07 00:00:00 UTC+0","0.62635697","6225004469.821530","19854979470.03363800"
"2021-02-06 00:00:00 UTC+0","0.53855186","5138347917.095156","17202094510.16354800"
"2021-02-05 00:00:00 UTC+0","0.44159880","2526990155.563085","14124867498.63246500"
"2021-02-04 00:00:00 UTC+0","0.44121581","2963647375.471818","14046780963.90513000"
"2021-02-03 00:00:00 UTC+0","0.42529321","5151435047.757959","13649744225.96080000"
"2021-02-02 00:00:00 UTC+0","0.40141354","3203513341.743772","12802876639.67776500"
"2021-02-01 00:00:00 UTC+0","0.34567339","1922223620.153523","11024882710.65303800"
"2021-01-31 00:00:00 UTC+0","0.36048067","2354964351.045102","11492910452.93085500"
"2021-01-30 00:00:00 UTC+0","0.34751971","2586671468.506824","10870768823.23515000"
"2021-01-29 00:00:00 UTC+0","0.34463217","2103438290.658315","10775736944.96743800"
"2021-01-28 00:00:00 UTC+0","0.31231536","1845484838.688903","9653513519.30118000"
"2021-01-27 00:00:00 UTC+0","0.34389781","1848031728.979849","10707255441.64569000"
"2021-01-26 00:00:00 UTC+0","0.34436125","2239860916.453625","10718641448.67724400"
"2021-01-25 00:00:00 UTC+0","0.35209630","2870391825.203797","10907245699.20364200"
"2021-01-24 00:00:00 UTC+0","0.34645547","2968549141.652513","10775451797.65868800"
"2021-01-23 00:00:00 UTC+0","0.35116136","4093983206.349115","10808585450.78087800"
"2021-01-22 00:00:00 UTC+0","0.31124018","3158075594.971625","9813434945.82262400"
"2021-01-21 00:00:00 UTC+0","0.37631157","3314777145.018924","11629239817.49645600"
"2021-01-20 00:00:00 UTC+0","0.36934574","2957432002.378526","11583747204.10819600"
"2021-01-19 00:00:00 UTC+0","0.36965099","3594501559.179449","11556220463.72455800"
"2021-01-18 00:00:00 UTC+0","0.37968796","5632481727.628044","11944120204.04941700"
"2021-01-17 00:00:00 UTC+0","0.35225040","4537543259.394854","10974418960.15412700"
"2021-01-16 00:00:00 UTC+0","0.30257532","2565853415.468592","9452716399.64915300"
"2021-01-15 00:00:00 UTC+0","0.31013664","2179071320.308734","9607023622.82888600"
"2021-01-14 00:00:00 UTC+0","0.31134991","2101875653.559902","9668965191.98700700"
"2021-01-13 00:00:00 UTC+0","0.28784018","3199211911.135686","8919293654.92031000"
"2021-01-12 00:00:00 UTC+0","0.27651185","3667755701.884773","8567295374.42091800"
"2021-01-11 00:00:00 UTC+0","0.30621444","2905060003.694079","9547696166.48412500"
"2021-01-10 00:00:00 UTC+0","0.33306999","2824226312.928415","10474851603.19407500"
"2021-01-09 00:00:00 UTC+0","0.30794773","3852929126.905951","9486227623.15138200"
"2021-01-08 00:00:00 UTC+0","0.30054285","3771312674.734168","9271209679.66398000"
"2021-01-07 00:00:00 UTC+0","0.33184097","5744644250.202653","10274502269.98353800"
"2021-01-06 00:00:00 UTC+0","0.25921240","3367998095.423193","8086992388.54038050"
"2021-01-05 00:00:00 UTC+0","0.21888849","2846810326.926629","6776976218.18406700"
"2021-01-04 00:00:00 UTC+0","0.20503724","2068192817.439239","6478554204.43276100"
"2021-01-03 00:00:00 UTC+0","0.17818495","1247682980.651689","5541071871.34848400"
"2021-01-02 00:00:00 UTC+0","0.17567858","1058190761.390831","5459442449.83088700"
"2021-01-01 00:00:00 UTC+0","0.18207113","1053156167.943183","5664962992.37557500"
"2020-12-31 00:00:00 UTC+0","0.18449304","1624809767.304512","5728871576.20435900"
"2020-12-30 00:00:00 UTC+0","0.19287566","2524633061.792262","5977650580.58925800"
"2020-12-29 00:00:00 UTC+0","0.17769717","1485346338.551964","5510916587.13831000"
"2020-12-28 00:00:00 UTC+0","0.15497012","1278813155.952757","4874263848.09141300"
"2020-12-27 00:00:00 UTC+0","0.15833088","1024574835.883900","4921659619.15568800"
"2020-12-26 00:00:00 UTC+0","0.15734711","979948988.089807","4902726521.41864500"
"2020-12-25 00:00:00 UTC+0","0.15286836","1237242191.758746","4755514900.78189500"
"2020-12-24 00:00:00 UTC+0","0.13843002","1136208021.337872","4367651955.02539500"
"2020-12-23 00:00:00 UTC+0","0.15707978","992545291.204008","4872658288.60478100"
"2020-12-22 00:00:00 UTC+0","0.15369140","838303952.702508","4777223035.78204900"
"2020-12-21 00:00:00 UTC+0","0.16204943","622833650.963323","5040227717.54484200"
"2020-12-20 00:00:00 UTC+0","0.16472587","569726214.455038","5135263166.30500700"
"2020-12-19 00:00:00 UTC+0","0.16497010","935714849.606182","5113106176.70546000"
"2020-12-18 00:00:00 UTC+0","0.16336555","955148307.348230","5078894514.58905000"
"2020-12-17 00:00:00 UTC+0","0.16763523","863422173.324596","5183351482.88707400"
"2020-12-16 00:00:00 UTC+0","0.15412399","574321991.102643","4796722199.95681900"
"2020-12-15 00:00:00 UTC+0","0.15770370","569643692.713997","4907167387.66391600"
"2020-12-14 00:00:00 UTC+0","0.15385145","624725108.491552","4786994113.81385200"
"2020-12-13 00:00:00 UTC+0","0.14423279","498536611.571810","4511333180.89217400"
"2020-12-12 00:00:00 UTC+0","0.13970144","639787380.155544","4345977281.98670900"
"2020-12-11 00:00:00 UTC+0","0.14218197","638228958.869476","4434444965.11115600"
"2020-12-10 00:00:00 UTC+0","0.14824925","969492620.085144","4620145846.07395500"
"2020-12-09 00:00:00 UTC+0","0.14134787","718397782.560297","4408953009.35238100"
"2020-12-08 00:00:00 UTC+0","0.15416122","606007826.464739","4801963855.15340600"
"2020-12-07 00:00:00 UTC+0","0.15864407","692494525.038692","4938964909.51330950"
"2020-12-06 00:00:00 UTC+0","0.15955408","778434830.388982","4964123765.83763800"
"2020-12-05 00:00:00 UTC+0","0.14905487","830109788.066351","4656623259.71889800"
"2020-12-04 00:00:00 UTC+0","0.16404498","931561938.445297","5107837396.33395200"
"2020-12-03 00:00:00 UTC+0","0.15897130","994449650.276108","4950496021.08094200"
"2020-12-02 00:00:00 UTC+0","0.15621673","1454582580.931566","4854424503.98922200"
"2020-12-01 00:00:00 UTC+0","0.17050059","1526479658.455793","5342764712.85376400"
"2020-11-30 00:00:00 UTC+0","0.16640239","1365586028.753190","5139050069.15803500"
"2020-11-29 00:00:00 UTC+0","0.16471768","1570661467.272340","5124805753.78380600"
"2020-11-28 00:00:00 UTC+0","0.14063948","1075587570.261799","4346114303.80706700"
"2020-11-27 00:00:00 UTC+0","0.13746124","1613109992.227980","4276578257.51847300"
"2020-11-26 00:00:00 UTC+0","0.15568756","1262110958.146395","4799088754.20345100"
"2020-11-25 00:00:00 UTC+0","0.16679998","2041517251.623688","5164269458.97352700"
"2020-11-24 00:00:00 UTC+0","0.15357164","1583345915.530162","4725945643.46468900"
"2020-11-23 00:00:00 UTC+0","0.14527293","1813283784.396652","4550731601.27236400"
"2020-11-22 00:00:00 UTC+0","0.13273132","1080788757.979167","4131921042.53830580"
"2020-11-21 00:00:00 UTC+0","0.11763567","531264881.555100","3656423579.45560550"
"2020-11-20 00:00:00 UTC+0","0.10580309","412896181.471624","3287796634.82374330"
"2020-11-19 00:00:00 UTC+0","0.10676304","513742217.267805","3322010614.40061760"
"2020-11-18 00:00:00 UTC+0","0.10948525","486808926.937856","3406699744.01081130"
"2020-11-17 00:00:00 UTC+0","0.10390460","320419642.175136","3234662117.37918200"
"2020-11-16 00:00:00 UTC+0","0.10073653","308740738.195585","3131952630.20973700"
"2020-11-15 00:00:00 UTC+0","0.10430681","372055933.618311","3248323140.86796800"
"2020-11-14 00:00:00 UTC+0","0.10630123","370453034.935143","3303659619.03167000"
"2020-11-13 00:00:00 UTC+0","0.10437918","415958086.937063","3255081954.25995350"
"2020-11-12 00:00:00 UTC+0","0.10580327","433570799.796426","3290905250.28406140"
"2020-11-11 00:00:00 UTC+0","0.10562814","461012942.818234","3287678333.89829830"
"2020-11-10 00:00:00 UTC+0","0.10536607","518814683.611984","3276824107.20112040"
"2020-11-09 00:00:00 UTC+0","0.10639525","460824005.014388","3319828324.18039300"
"2020-11-08 00:00:00 UTC+0","0.10135336","648559415.760955","3164398837.14574580"
"2020-11-07 00:00:00 UTC+0","0.10889010","584959788.109850","3390614216.40657330"
"2020-11-06 00:00:00 UTC+0","0.09750582","419487840.169391","3031965032.51687900"
"2020-11-05 00:00:00 UTC+0","0.09537744","439427002.450029","2966611626.02847500"
"2020-11-04 00:00:00 UTC+0","0.09363108","401038375.490055","2910039543.75842570"
"2020-11-03 00:00:00 UTC+0","0.09245315","385193189.802682","2886892759.19707540"
"2020-11-02 00:00:00 UTC+0","0.09774699","337986284.856016","3039022598.45837260"
"2020-11-01 00:00:00 UTC+0","0.09286959","367673987.308528","2891746978.33447650"
"2020-10-31 00:00:00 UTC+0","0.09319046","466949288.152028","2901306193.74037600"
"2020-10-30 00:00:00 UTC+0","0.09526656","469593310.856425","2971056454.15666630"
"2020-10-29 00:00:00 UTC+0","0.09894440","464168577.069628","3079262919.92201140"
"2020-10-28 00:00:00 UTC+0","0.10268695","448476360.287618","3199657282.27228070"
"2020-10-27 00:00:00 UTC+0","0.10326744","424406451.709426","3213691939.61069700"
"2020-10-26 00:00:00 UTC+0","0.10627153","356841711.584707","3307344837.31746770"
"2020-10-25 00:00:00 UTC+0","0.10797112","421211790.687000","3365354295.57363130"
"2020-10-24 00:00:00 UTC+0","0.10793431","519972088.278963","3357855075.64746860"
"2020-10-23 00:00:00 UTC+0","0.11035609","462511505.598006","3436167992.53085000"
"2020-10-22 00:00:00 UTC+0","0.10578746","367380015.641853","3272372921.75385670"
"2020-10-21 00:00:00 UTC+0","0.10227180","343169733.259041","3169112634.17946860"
"2020-10-20 00:00:00 UTC+0","0.10882094","321415067.347218","3394722568.40504840"
"2020-10-19 00:00:00 UTC+0","0.10747170","330911336.041534","3341653969.43538240"
"2020-10-18 00:00:00 UTC+0","0.10605877","345640059.133873","3299812046.19144500"
"2020-10-17 00:00:00 UTC+0","0.10407567","391236816.544751","3242001672.53572270"
"2020-10-16 00:00:00 UTC+0","0.10644217","387251336.263032","3314465964.19734430"
"2020-10-15 00:00:00 UTC+0","0.10751535","505567704.734604","3345133523.04071100"
"2020-10-14 00:00:00 UTC+0","0.10903357","577952326.460731","3395519136.05497200"
"2020-10-13 00:00:00 UTC+0","0.10979372","564323082.763194","3415553093.56498240"
"2020-10-12 00:00:00 UTC+0","0.10630429","497461943.029027","3309735191.89212400"
"2020-10-11 00:00:00 UTC+0","0.10496844","591635072.981393","3266374618.98623000"
"2020-10-10 00:00:00 UTC+0","0.10190333","501320948.735826","3171112779.30863330"
"2020-10-09 00:00:00 UTC+0","0.09623242","439008699.111788","2980626238.30612900"
"2020-10-08 00:00:00 UTC+0","0.09356109","366881297.850949","2911910358.54802800"
"2020-10-07 00:00:00 UTC+0","0.09284232","413991398.259803","2881941763.16595800"
"2020-10-06 00:00:00 UTC+0","0.09741457","392793305.819957","3029338348.92597100"
"2020-10-05 00:00:00 UTC+0","0.09719181","377484663.206758","3028016017.70521830"
"2020-10-04 00:00:00 UTC+0","0.09330817","367633066.875519","2907434494.32568840"
"2020-10-03 00:00:00 UTC+0","0.09284100","500670142.145548","2885309499.17125230"
"2020-10-02 00:00:00 UTC+0","0.09806672","461060573.779115","3040403789.15829370"
"2020-10-01 00:00:00 UTC+0","0.10104055","419980897.912492","3144236576.38456960"
"2020-09-30 00:00:00 UTC+0","0.10127071","483215932.462420","3152600659.39298060"
"2020-09-29 00:00:00 UTC+0","0.10010350","518815539.502626","3120734575.13500700"
"2020-09-28 00:00:00 UTC+0","0.10135193","483494711.896659","3144513591.45894340"
"2020-09-27 00:00:00 UTC+0","0.09573510","444216426.152459","2980675759.24378250"
"2020-09-26 00:00:00 UTC+0","0.09679113","591858440.464180","2988519166.60925700"
"2020-09-25 00:00:00 UTC+0","0.08260669","404377685.794959","2577652813.89288900"
"2020-09-24 00:00:00 UTC+0","0.07662772","339256966.554610","2387518228.77592470"
"2020-09-23 00:00:00 UTC+0","0.08144310","359254513.480188","2528466247.77370170"
"2020-09-22 00:00:00 UTC+0","0.08036695","504270732.833773","2513123717.74051100"
"2020-09-21 00:00:00 UTC+0","0.08924604","560728729.510593","2788163196.05047370"
"2020-09-20 00:00:00 UTC+0","0.09156776","551088156.833576","2849152837.37401300"
"2020-09-19 00:00:00 UTC+0","0.09086106","585526141.405035","2816775563.13516950"
"2020-09-18 00:00:00 UTC+0","0.09403598","655152123.786252","2926254190.28766060"
"2020-09-17 00:00:00 UTC+0","0.09129471","681410813.867909","2842675715.25776340"
"2020-09-16 00:00:00 UTC+0","0.09339815","678077442.777371","2907122714.22023340"
"2020-09-15 00:00:00 UTC+0","0.09686445","734506817.170808","3009809612.97687100"
"2020-09-14 00:00:00 UTC+0","0.09501921","640311191.925050","2958040571.65427450"
"2020-09-13 00:00:00 UTC+0","0.09766100","616070407.822910","3035646274.92669100"
"2020-09-12 00:00:00 UTC+0","0.09691705","658363819.705638","3021670767.46582030"
"2020-09-11 00:00:00 UTC+0","0.09706045","673573014.185486","3017276701.54564570"
"2020-09-10 00:00:00 UTC+0","0.09325309","522884301.892360","2900610470.19658100"
"2020-09-09 00:00:00 UTC+0","0.09125604","513444901.658428","2834060081.17890830"
"2020-09-08 00:00:00 UTC+0","0.09317388","322785626.065818","2899784537.51093770"
"2020-09-07 00:00:00 UTC+0","0.09296928","333667094.664731","2892505366.73815060"
"2020-09-06 00:00:00 UTC+0","0.09043816","316776337.674747","2813755887.74791770"
"2020-09-05 00:00:00 UTC+0","0.10313468","432365099.040452","3212415575.19619850"
"2020-09-04 00:00:00 UTC+0","0.09505880","447179060.006694","2964196395.46951440"
"2020-09-03 00:00:00 UTC+0","0.11549345","403602179.370552","3592445420.13612700"
"2020-09-02 00:00:00 UTC+0","0.12445625","492424473.286955","3897283726.85034130"
"2020-09-01 00:00:00 UTC+0","0.12213967","462276340.225975","3800068624.57517960"
"2020-08-31 00:00:00 UTC+0","0.11720777","380535420.595328","3644289688.97739840"
"2020-08-30 00:00:00 UTC+0","0.11660422","361328837.396472","3627847118.26578040"
"2020-08-29 00:00:00 UTC+0","0.10921267","372495384.205716","3399180375.13259200"
"2020-08-28 00:00:00 UTC+0","0.10683596","445998081.720968","3318730028.13531200"
"2020-08-27 00:00:00 UTC+0","0.11446061","448522382.033825","3561449684.14301000"
"2020-08-26 00:00:00 UTC+0","0.11263110","498886621.439775","3504233317.87890800"
"2020-08-25 00:00:00 UTC+0","0.12369255","406394741.184157","3855071339.43739100"
"2020-08-24 00:00:00 UTC+0","0.12160888","393530785.777477","3785715669.01815900"
"2020-08-23 00:00:00 UTC+0","0.12531556","436863558.431384","3895011240.50140900"
